X,Y,Z,Name,id,alt_name,latitude,longitude,name2
129.42078,-3.11884,0,MALUKU,81,MALUKU,-3.11884,129.42078,MALUKU
127.97202,0.63012,0,MALUKU UTARA,82,MALUKU UTARA,0.63012,127.97202,MALUKU UTARA
132.90253,-1.38424,0,PAPUA BARAT,91,PAPUA BARAT,-1.38424,132.90253,PAPUA BARAT
138.34853,-4.26993,0,PAPUA,94,PAPUA,-4.26993,138.34853,PAPUA
